AddressLine,Suburb,PostCode,PropertyType,BuildingSize,EER,BedRooms,Bathroosm,Parking,BlockSize,AgencyName,ListingDate,ContractDate,TransferDate,Purpose,UV_Value,TranserAmount
23 West Avenue,Queanbeyan,2620,N/A,N/A,N/A,N/A,N/A,N/A,607.0,N/A,,2023-02-07T00:00:00,2023-02-28,RESIDENCE,,650000.0
1 Cassidy Street,Queanbeyan West,2620,N/A,N/A,N/A,N/A,N/A,N/A,617.0,N/A,,2023-01-17T00:00:00,2023-02-28,RESIDENCE,,705000.0
9 Swan Place,Karabar,2620,HOUSE,,,3,1,2,801.0,Carter and Co Agents,2022-10-26T00:00:00,2023-02-08T00:00:00,2023-02-28,RESIDENCE,,805000.0
42 Carolyn Jackson Drive,Jerrabomberra,2619,N/A,N/A,N/A,N/A,N/A,N/A,1706.0,N/A,,2022-12-20T00:00:00,2023-02-28,RESIDENCE,,1900000.0
12/70 Uriarra Road,Crestwood,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2023-02-21T00:00:00,2023-02-27,RESIDENCE,,200000.0
2/51 Erin Street,Queanbeyan,2620,TOWNHOUSE,123,,3,2,2,115.0,Luton Properties Tuggeranong,2022-11-18T00:00:00,2023-01-27T00:00:00,2023-02-27,RESIDENCE,,650000.0
20A River Drive,Karabar,2620,HOUSE,116,,3,1,2,578.0,The Property Collective,2022-11-09T00:00:00,2023-02-27T00:00:00,,,,750000.0
11/48 Richard Avenue,Crestwood,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2023-01-13T00:00:00,2023-02-24,RESIDENCE,,185000.0
23 Karri Crescent,Karabar,2620,HOUSE,0,,3,1,0,613.0,Raine & Horne,2022-11-14T00:00:00,2023-01-25T00:00:00,2023-02-24,RESIDENCE,,629000.0
20/85 Derrima Road,Crestwood,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2023-01-20T00:00:00,2023-02-24,RESIDENCE,,300000.0
104 Barracks Flat Drive,Karabar,2620,N/A,N/A,N/A,N/A,N/A,N/A,925.0,N/A,,,2023-02-24,RESIDENCE,,0.0
42 Silva Avenue,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,3012.0,N/A,,2023-01-31T00:00:00,2023-02-24,WAREHOUSE,,2660000.0
56/5 Crest Road,Crestwood,2620,UNIT,0,,1,1,1,,Ray White Queanbeyan/Jerrabomberra,2022-12-15T00:00:00,2023-01-24T00:00:00,2023-02-23,RESIDENCE,,250000.0
2/156-158 Carwoola Street,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2023-01-20T00:00:00,2023-02-23,RESIDENCE,,490000.0
7/113 Stornaway Road,Queanbeyan,2620,UNIT,151,,2,1,1,,Ian McNamee & Partners Queanbeyan/Jerrabomberra/Canberra,2022-09-26T00:00:00,2023-01-24T00:00:00,2023-02-23,RESIDENCE,,500000.0
79 Cooma Street,Karabar,2620,HOUSE,,,3,1,1,645.0,LJ Hooker Queanbeyan-Jerrabomberra-Googong,2022-12-08T00:00:00,2023-02-23T00:00:00,2023-02-23,RESIDENCE,,700000.0
35/14-22 Booth Street,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2023-02-13T00:00:00,2023-02-23,RESIDENCE,,320000.0
61 Stornaway Road,Queanbeyan,2620,N/A,N/A,N/A,N/A,N/A,N/A,632.0,N/A,,2022-11-08T00:00:00,2023-02-22,RESIDENCE,,380000.0
10/20 Donald Road,Karabar,2620,TOWNHOUSE,,,2,1,1,,Ian McNamee & Partners Queanbeyan/Jerrabomberra/Canberra,2023-02-10T00:00:00,2023-02-22T00:00:00,,,,520000.0
7 Violet Terrace,Tralee,2620,N/A,N/A,N/A,N/A,N/A,N/A,299.0,N/A,,2021-11-22T00:00:00,2023-02-22,RESIDENCE,,646900.0
81/47 Mowatt Street,Queanbeyan East,2620,TOWNHOUSE,170,,2,2,2,175.0,Ray White Queanbeyan/Jerrabomberra,2022-12-08T00:00:00,2023-01-23T00:00:00,2023-02-22,RESIDENCE,,620000.0
20/12 Waniassa Street,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,,2023-02-21,,,0.0
7/18 Trinculo Place,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2023-01-10T00:00:00,2023-02-21,RESIDENCE,,283000.0
6 Dane Street,Karabar,2620,N/A,N/A,N/A,N/A,N/A,N/A,873.0,N/A,,2022-12-20T00:00:00,2023-02-21,RESIDENCE,,710000.0
11/47 Christopher Crescent,Karabar,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,,2023-02-20,,,0.0
2/4 Southbar Road,Karabar,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,,2023-02-20,,,0.0
20 Robertson Street,Queanbeyan West,2620,N/A,N/A,N/A,N/A,N/A,N/A,668.0,N/A,,2023-01-20T00:00:00,2023-02-20,RESIDENCE,,772500.0
10/80 Collett Street,Queanbeyan,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2023-01-20T00:00:00,2023-02-20,RESIDENCE,,255000.0
2/48 Trinculo Place,Queanbeyan East,2620,UNIT,64,,2,1,1,83.0,Ray White Queanbeyan/Jerrabomberra,2022-11-08T00:00:00,2023-01-20T00:00:00,2023-02-20,RESIDENCE,,340000.0
8 Doyle Place,Karabar,2620,HOUSE,0,,4,1,1,667.0,New Door Properties,2022-07-13T00:00:00,2023-01-25T00:00:00,2023-02-17,RESIDENCE,,765000.0
12 Laurel Place,Jerrabomberra,2619,N/A,N/A,N/A,N/A,N/A,N/A,1309.0,N/A,,2022-12-15T00:00:00,2023-02-17,RESIDENCE,,1775000.0
52 Hellmund Street,Queanbeyan West,2620,HOUSE,137,,4,2,2,670.0,Blackshaw Queanbeyan & Jerrabomberra,2022-11-07T00:00:00,2023-01-18T00:00:00,2023-02-17,RESIDENCE,,840000.0
2/8 Murruba Place,Jerrabomberra,2619,HOUSE,,,4,2,2,,Ian McNamee & Partners Queanbeyan/Jerrabomberra/Canberra,2022-11-24T00:00:00,2023-01-23T00:00:00,2023-02-17,RESIDENCE,,925000.0
10 Myrtle Close,Jerrabomberra,2619,HOUSE,0,,6,3,2,876.0,Ray White Queanbeyan/Jerrabomberra,2022-10-11T00:00:00,2022-11-18T00:00:00,2023-02-17,RESIDENCE,,1525000.0
1/38 Isabella Street,Queanbeyan,2620,UNIT,,,1,1,0,,LJ Hooker Queanbeyan-Jerrabomberra-Googong,2023-03-20T00:00:00,2023-02-17T00:00:00,,,,205000.0
46 Speargrass Road,Tralee,2620,N/A,N/A,N/A,N/A,N/A,N/A,630.0,N/A,,2022-11-18T00:00:00,2023-02-17,VACANT LAND,,630000.0
37 Rusten Street,Karabar,2620,N/A,N/A,N/A,N/A,N/A,N/A,676.0,N/A,,2022-12-08T00:00:00,2023-02-17,RESIDENCE,,1150000.0
17 Glennie Place,Queanbeyan West,2620,N/A,N/A,N/A,N/A,N/A,N/A,667.0,N/A,,,2023-02-17,RESIDENCE,,0.0
2/4 Waterloo Street,Queanbeyan East,2620,TOWNHOUSE,46,,1,1,1,,Ray White Queanbeyan/Jerrabomberra,2022-12-06T00:00:00,2023-02-16T00:00:00,,,,350750.0
14/17 Brudenell Drive,Jerrabomberra,2619,HOUSE,0,,2,1,2,,Raine & Horne,2022-11-29T00:00:00,2022-12-23T00:00:00,2023-02-16,RESIDENCE,,650000.0
11/34 Uriarra Road,Queanbeyan,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2023-01-17T00:00:00,2023-02-16,RESIDENCE,,315000.0
2/6 Adams Street,Queanbeyan West,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,,2023-02-16,,,0.0
5/34 Uriarra Road,Queanbeyan,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,,2023-02-15,,,0.0
9 Warner Street,Googong,2620,LAND,,,0,0,0,540.0,White Rhino Property Googong-Queanbeyan-Jerrabomberra,2022-04-20T00:00:00,2022-11-08T00:00:00,2023-02-15,VACANT LAND,,499000.0
5 Violet Terrace,Tralee,2620,N/A,N/A,N/A,N/A,N/A,N/A,299.0,N/A,,2022-03-01T00:00:00,2023-02-14,RESIDENCE,,639900.0
130 Munro Road,Crestwood,2620,N/A,N/A,N/A,N/A,N/A,N/A,522.0,N/A,,2023-01-29T00:00:00,2023-02-14,RESIDENCE,,1.0
112 Henderson Road,Crestwood,2620,HOUSE,0,,4,1,2,904.0,Raine & Horne,2022-09-09T00:00:00,2022-10-27T00:00:00,2023-02-14,RESIDENCE,,860000.0
28 Pindari Crescent,Karabar,2620,N/A,N/A,N/A,N/A,N/A,N/A,1062.0,N/A,,,2023-02-14,,,0.0
2/12 Shropshire Street,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2022-12-21T00:00:00,2023-02-13,WAREHOUSE,,525000.0
1/12 Mulloon Street,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2023-01-24T00:00:00,2023-02-13,RESIDENCE,,700000.0
1/12 Shropshire Street,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2022-12-21T00:00:00,2023-02-13,WAREHOUSE,,675000.0
17 Rosa Street,Googong,2620,N/A,N/A,N/A,N/A,N/A,N/A,501.0,N/A,,,2023-02-13,,,0.0
5/1-7 Torpy Place,Jerrabomberra,2619,TOWNHOUSE,,,3,1,1,,LJ Hooker Queanbeyan-Jerrabomberra-Googong,2022-09-19T00:00:00,2023-01-13T00:00:00,2023-02-10,RESIDENCE,,605000.0
15 Mount Pleasant Drive,Googong,2620,HOUSE,,,5,2,3,40400.0,White Rhino Property Googong-Queanbeyan-Jerrabomberra,2022-07-20T00:00:00,2022-08-17T00:00:00,2023-02-10,RESIDENCE,,2250000.0
104 Gorman Drive,Googong,2620,N/A,N/A,N/A,N/A,N/A,N/A,264.0,N/A,,2021-08-23T00:00:00,2023-02-10,RESIDENCE,,605000.0
28 Freestone Crescent,Jerrabomberra,2619,N/A,N/A,N/A,N/A,N/A,N/A,828.0,N/A,,,2023-02-10,,,0.0
33 Unwin Avenue,Jerrabomberra,2619,HOUSE,,,3,2,2,511.0,Belle Property Queanbeyan,2022-11-24T00:00:00,2023-01-24T00:00:00,2023-02-10,RESIDENCE,,860000.0
19/122 Henderson Road,Crestwood,2620,UNIT,34,,1,1,1,,LJ Hooker Queanbeyan-Jerrabomberra-Googong,2022-04-12T00:00:00,2023-01-11T00:00:00,2023-02-10,RESIDENCE,,210000.0
281 Crawford Street,Queanbeyan,2620,HOUSE,,0,3,1,2,487.0,The Property Collective,2022-09-07T00:00:00,2022-10-25T00:00:00,2023-02-10,RESIDENCE,,925000.0
40 Stonehaven Circuit,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,564.0,N/A,,2022-12-22T00:00:00,2023-02-10,RESIDENCE,,970000.0
26/46 Trinculo Place,Queanbeyan East,2620,UNIT,,,1,1,1,,LJ Hooker Queanbeyan-Jerrabomberra-Googong,2023-01-10T00:00:00,2023-01-10T00:00:00,2023-02-10,RESIDENCE,,290000.0
8/49 Donald Road,Karabar,2620,N/A,N/A,N/A,N/A,N/A,N/A,261.0,N/A,,2023-01-24T00:00:00,2023-02-10,RESIDENCE,,577000.0
18 Hayes Street,Queanbeyan,2620,HOUSE,,,6,2,2,1280.0,The Property Collective,2022-10-28T00:00:00,2022-11-30T00:00:00,2023-02-10,RESIDENCE,,800000.0
14 Staunton Place,Googong,2620,HOUSE,,,4,2,3,,Blewitt Properties,2023-01-17T00:00:00,2023-02-10T00:00:00,,,,1990000.0
30 Brereton Street,Queanbeyan West,2620,HOUSE,,,3,2,2,1005.0,LJ Hooker Queanbeyan-Jerrabomberra-Googong,2022-10-31T00:00:00,2022-11-21T00:00:00,2023-02-10,RESIDENCE,,850000.0
4 McTavish Street,Googong,2620,HOUSE,199,,4,3,2,646.0,White Rhino Property Googong-Queanbeyan-Jerrabomberra,2022-10-05T00:00:00,2022-12-21T00:00:00,2023-02-10,RESIDENCE,,1130000.0
10/14 King Street,Crestwood,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2023-01-09T00:00:00,2023-02-09,RESIDENCE,,350000.0
141 Collett Street,Queanbeyan,2620,HOUSE,,,4,2,2,512.0,The Property Collective,2022-09-26T00:00:00,2022-12-12T00:00:00,2023-02-09,RESIDENCE,,980000.0
66 Cooma Street,Queanbeyan,2620,HOUSE,0,,3,1,3,619.0,Ray White Queanbeyan/Jerrabomberra,2023-01-12T00:00:00,2023-02-09T00:00:00,,,,760000.0
6 Lawson Place,Jerrabomberra,2619,HOUSE,,,4,2,2,966.0,Belle Property Queanbeyan,2022-11-17T00:00:00,2022-12-13T00:00:00,2023-02-09,RESIDENCE,,1460000.0
1 Symonds Street,Queanbeyan,2620,N/A,N/A,N/A,N/A,N/A,N/A,604.0,N/A,,,2023-02-09,,,0.0
13 Hopkins Street,Googong,2620,N/A,N/A,N/A,N/A,N/A,N/A,400.0,N/A,,,2023-02-09,,,0.0
166 Glenrock Drive,Googong,2620,HOUSE,245,,4,2,2,425.0,Blackshaw Queanbeyan & Jerrabomberra,2022-12-05T00:00:00,2023-01-18T00:00:00,2023-02-08,RESIDENCE,,1140000.0
17/20 Trinculo Place,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2023-02-06T00:00:00,2023-02-08,RESIDENCE,,260000.0
120 Ross Road,Queanbeyan,2620,HOUSE,,,6,4,2,677.0,The Property Collective,2022-09-21T00:00:00,2022-12-16T00:00:00,2023-02-08,RESIDENCE,,1000000.0
20/20 Trinculo Place,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2023-02-06T00:00:00,2023-02-08,RESIDENCE,,260000.0
40 Hearne Street,Googong,2620,HOUSE,248,,4,2,2,480.0,White Rhino Property Googong-Queanbeyan-Jerrabomberra,2022-12-01T00:00:00,2023-01-09T00:00:00,2023-02-08,RESIDENCE,,1050000.0
5 Brereton Street,Queanbeyan West,2620,N/A,N/A,N/A,N/A,N/A,N/A,708.0,N/A,,,2023-02-08,,,0.0
8 Hunt Place,Crestwood,2620,HOUSE,,,4,2,2,838.0,LJ Hooker Queanbeyan-Jerrabomberra-Googong,2022-11-25T00:00:00,2023-01-10T00:00:00,2023-02-07,RESIDENCE,,910000.0
12 Throsby Close,Karabar,2620,N/A,N/A,N/A,N/A,N/A,N/A,829.0,N/A,,,2023-02-07,RESIDENCE,,0.0
25/48 Carrington Street,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,,2023-02-07,RESIDENCE,,0.0
9 Storksbill Terrace,Tralee,2620,LAND,152,,3,2,1,270.0,Carter and Co Agents,2022-06-02T00:00:00,2022-12-20T00:00:00,2023-02-07,VACANT LAND,,460000.0
35 Bayside Court,Jerrabomberra,2619,N/A,N/A,N/A,N/A,N/A,N/A,493.0,N/A,,,2023-02-07,,,0.0
1663 Burra Road,Burra,2620,HOUSE,,,3,2,2,89950.0,Belle Property Canberra,2022-12-05T00:00:00,2022-11-30T00:00:00,2023-02-06,RESIDENCE,,1340000.0
3/20 Stornaway Road,Queanbeyan,2620,N/A,N/A,N/A,N/A,N/A,N/A,148.0,N/A,,2023-01-17T00:00:00,2023-02-06,RESIDENCE,,385000.0
14 Tyrrell Street,Googong,2620,HOUSE,353,,4,2,3,559.0,White Rhino Property Googong-Queanbeyan-Jerrabomberra,2022-10-20T00:00:00,2022-12-19T00:00:00,2023-02-06,RESIDENCE,,1550000.0
7 Wood Avenue,Queanbeyan,2620,N/A,N/A,N/A,N/A,N/A,N/A,661.0,N/A,,,2023-02-06,,,0.0
51 Mary Street,Googong,2620,N/A,N/A,N/A,N/A,N/A,N/A,155.0,N/A,,2022-03-31T00:00:00,2023-02-03,RESIDENCE,,425000.0
215 Bicentennial Drive,Jerrabomberra,2619,HOUSE,,,5,3,2,778.0,Ian McNamee & Partners Queanbeyan/Jerrabomberra/Canberra,2022-11-23T00:00:00,2022-12-07T00:00:00,2023-02-03,RESIDENCE,,1300000.0
4 Burton Place,Queanbeyan West,2620,N/A,N/A,N/A,N/A,N/A,N/A,706.0,N/A,,2022-12-20T00:00:00,2023-02-03,RESIDENCE,,1040000.0
21/17 Mowatt Street,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2022-12-20T00:00:00,2023-02-03,RESIDENCE,,389950.0
136 Urila Road,Burra,2620,N/A,N/A,N/A,N/A,N/A,N/A,260800.0,N/A,,,2023-02-02,,,0.0
33/14 Booth Street,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2022-12-15T00:00:00,2023-02-01,RESIDENCE,,340000.0
25/13 Morisset Street,Queanbeyan,2620,N/A,N/A,N/A,N/A,N/A,N/A,135.0,N/A,,2022-11-03T00:00:00,2023-02-01,RESIDENCE,,595000.0
3/68 Bicentennial Drive,Jerrabomberra,2619,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2022-11-03T00:00:00,2023-02-01,RESIDENCE,,690000.0
2/83-85 Tharwa Road,Queanbeyan West,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,,2023-02-01,,,0.0
6/45 Isabella Street,Queanbeyan,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2023-01-10T00:00:00,2023-02-01,RESIDENCE,,460000.0
11/13 Morisset Street,Queanbeyan,2620,N/A,N/A,N/A,N/A,N/A,N/A,135.0,N/A,,2022-12-07T00:00:00,2023-02-01,RESIDENCE,,542500.0
24/6 King Street,Crestwood,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,,2023-02-01,,,0.0
2/11 Charles Street,Queanbeyan,2620,N/A,N/A,N/A,N/A,N/A,N/A,172.0,N/A,,,2023-01-31,,,0.0
2/33 Thurralilly Street,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,256.0,N/A,,2022-12-16T00:00:00,2023-01-31,RESIDENCE,,790000.0
21 Lanham Street,Googong,2620,N/A,N/A,N/A,N/A,N/A,N/A,636.0,N/A,,2022-12-19T00:00:00,2023-01-31,VACANT LAND,,550000.0
14 Muir Place,Queanbeyan West,2620,N/A,N/A,N/A,N/A,N/A,N/A,714.0,N/A,,2023-01-09T00:00:00,2023-01-31,RESIDENCE,,900000.0
6 Trenerry Crescent,Googong,2620,N/A,N/A,N/A,N/A,N/A,N/A,655.0,N/A,,2021-11-03T00:00:00,2023-01-30,VACANT LAND,,457000.0
7/13 Ross Road,Queanbeyan,2620,TOWNHOUSE,,,2,1,2,,Belle Property Queanbeyan,2022-11-16T00:00:00,2023-01-30T00:00:00,,,,561000.0
4 Camphorwood Close,Jerrabomberra,2619,HOUSE,,,4,3,4,1173.0,Ian McNamee & Partners Queanbeyan/Jerrabomberra/Canberra,2022-10-05T00:00:00,2022-10-21T00:00:00,2023-01-30,RESIDENCE,,1860000.0
8/68 Bicentennial Drive,Jerrabomberra,2619,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2022-10-31T00:00:00,2023-01-30,RESIDENCE,,642000.0
2/15 Charles Street,Queanbeyan,2620,TOWNHOUSE,,,2,1,1,,Ian McNamee & Partners Queanbeyan/Jerrabomberra/Canberra,2022-11-24T00:00:00,2022-12-16T00:00:00,2023-01-27,RESIDENCE,,510000.0
42 Endurance Avenue,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,3231.0,N/A,,2023-01-20T00:00:00,2023-01-27,COMMERCIAL,,3800000.0
13/3 Gerald Street,Queanbeyan,2620,TOWNHOUSE,,,2,1,2,145.0,LJ Hooker Queanbeyan-Jerrabomberra-Googong,2022-11-03T00:00:00,2022-12-09T00:00:00,2023-01-27,RESIDENCE,,572000.0
5 Hickory Place,Jerrabomberra,2619,HOUSE,,,4,3,2,900.0,Belle Property Queanbeyan,2022-05-26T00:00:00,2023-01-27T00:00:00,,,,1645000.0
44 Endurance Avenue,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,2719.0,N/A,,2023-01-20T00:00:00,2023-01-27,COMMERCIAL,,3800000.0
6 Chimney Rise,Googong,2620,LAND,,,0,0,0,1000.0,LJ Hooker Queanbeyan-Jerrabomberra-Googong,2022-09-23T00:00:00,2023-01-27T00:00:00,,,,750000.0
8/16 Broughton Place,Queanbeyan,2620,TOWNHOUSE,97,,2,1,1,,LJ Hooker Queanbeyan-Jerrabomberra-Googong,2022-10-05T00:00:00,2022-12-15T00:00:00,2023-01-27,RESIDENCE,,415000.0
56 Lambrigg Road,Googong,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2022-05-27T00:00:00,2023-01-27,VACANT LAND,,414000.0
21 Yass Road,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,594.0,N/A,,2022-12-14T00:00:00,2023-01-25,RESIDENCE,,540000.0
45 Elizabeth Crescent,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,797.0,N/A,,2023-01-18T00:00:00,2023-01-25,RESIDENCE,,660000.0
40/47 Mowatt Street,Queanbeyan East,2620,APARTMENT,,,2,2,2,127.0,Paul & Robyn Sutton Properties,2022-11-25T00:00:00,2022-12-15T00:00:00,2023-01-25,RESIDENCE,,527000.0
26/25 Macquoid Street,Queanbeyan East,2620,COMMERCIAL_STUDIO,,,0,1,1,,LJ Hooker Queanbeyan-Jerrabomberra-Googong,2022-09-19T00:00:00,2022-12-14T00:00:00,2023-01-25,RESIDENCE,,160000.0
3 Dennis Place,Jerrabomberra,2619,HOUSE,,,4,2,3,918.0,Blackshaw Manuka,2022-11-03T00:00:00,2022-11-26T00:00:00,2023-01-25,RESIDENCE,,1270000.0
40 Gilmore Place,Queanbeyan West,2620,N/A,N/A,N/A,N/A,N/A,N/A,968.0,N/A,,2022-12-21T00:00:00,2023-01-25,RESIDENCE,,800000.0
13 Ritchie Place,Queanbeyan West,2620,N/A,N/A,N/A,N/A,N/A,N/A,715.0,N/A,,2022-12-22T00:00:00,2023-01-25,RESIDENCE,,810000.0
24 Taylor Place,Greenleigh,2620,OTHER,,,4,3,2,4157.0,Ward Estate Agents,2022-11-01T00:00:00,2022-11-26T00:00:00,2023-01-25,RESIDENCE,,1420000.0
30 Pannamena Crescent,Jerrabomberra,2619,HOUSE,124,,3,2,2,512.0,Belle Property Canberra,2022-09-21T00:00:00,2022-11-28T00:00:00,2023-01-24,RESIDENCE,,850000.0
20 Allumba Street,Queanbeyan West,2620,N/A,N/A,N/A,N/A,N/A,N/A,735.0,N/A,,2022-12-12T00:00:00,2023-01-24,RESIDENCE,,870000.0
18 Bass Street,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,4044.0,N/A,,2022-12-20T00:00:00,2023-01-24,WAREHOUSE,,2200000.0
8 Ling Place,Karabar,2620,N/A,N/A,N/A,N/A,N/A,N/A,868.0,N/A,,2022-12-22T00:00:00,2023-01-23,RESIDENCE,,857500.0
19 Park Street,Queanbeyan,2620,HOUSE,,,3,1,2,715.0,Ward Estate Agents,2022-10-17T00:00:00,2023-01-23T00:00:00,,,,1150000.0
26 River Drive,Karabar,2620,N/A,N/A,N/A,N/A,N/A,N/A,665.0,N/A,,2022-12-12T00:00:00,2023-01-23,RESIDENCE,,1200000.0
3/2 McIntosh Street,Queanbeyan,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2022-12-02T00:00:00,2023-01-23,RESIDENCE,,550000.0
18 Hakea Street,Karabar,2620,N/A,N/A,N/A,N/A,N/A,N/A,489.0,N/A,,,2023-01-23,,,0.0
29 Oleria Street,Karabar,2620,N/A,N/A,N/A,N/A,N/A,N/A,626.0,N/A,,2022-12-02T00:00:00,2023-01-23,RESIDENCE,,770000.0
19 Park Street,Queanbeyan,2620,N/A,N/A,N/A,N/A,N/A,N/A,715.0,N/A,,2022-12-06T00:00:00,2023-01-23,RESIDENCE,,1150000.0
18 Hale Street,Googong,2620,TOWNHOUSE,119,,3,2,2,179.0,Belle Property Queanbeyan,2022-10-06T00:00:00,2022-12-12T00:00:00,2023-01-23,RESIDENCE,,735000.0
30 Beltana Avenue,Googong,2620,N/A,N/A,N/A,N/A,N/A,N/A,672.0,N/A,,2022-12-15T00:00:00,2023-01-23,RESIDENCE,,1060000.0
3/34 Lorn Road,Crestwood,2620,UNIT,,,2,1,2,178.0,Ian McNamee & Partners Queanbeyan/Jerrabomberra/Canberra,2022-11-07T00:00:00,2022-12-22T00:00:00,2023-01-23,RESIDENCE,,472000.0
37 Kinlyside Avenue,Jerrabomberra,2619,HOUSE,,,5,2,3,874.0,LJ Hooker Queanbeyan-Jerrabomberra-Googong,2022-10-27T00:00:00,2022-11-28T00:00:00,2023-01-20,RESIDENCE,,1230000.0
32 Quigley Street,Googong,2620,HOUSE,233,,4,2,2,480.0,White Rhino Property Googong-Queanbeyan-Jerrabomberra,2022-10-05T00:00:00,2022-11-30T00:00:00,2023-01-20,RESIDENCE,,1050000.0
20/39 Thurralilly Street,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2022-12-13T00:00:00,2023-01-20,RESIDENCE,,265000.0
16 Downey Street,Karabar,2620,N/A,N/A,N/A,N/A,N/A,N/A,626.0,N/A,,2022-12-21T00:00:00,2023-01-20,RESIDENCE,,510000.0
8 Lawson Place,Jerrabomberra,2619,HOUSE,,,5,3,2,1878.0,Belle Property Queanbeyan,2022-10-13T00:00:00,2022-12-15T00:00:00,2023-01-20,RESIDENCE,,1845000.0
39/86 Derrima Road,Crestwood,2620,UNIT,81,,2,1,1,,LJ Hooker Queanbeyan-Jerrabomberra-Googong,2022-12-06T00:00:00,2022-12-09T00:00:00,2023-01-20,RESIDENCE,,368000.0
1/30 Mowatt Street,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2022-12-21T00:00:00,2023-01-20,RESIDENCE,,380000.0
12 Caragh Avenue,Googong,2620,N/A,N/A,N/A,N/A,N/A,N/A,543.0,N/A,,2022-12-15T00:00:00,2023-01-19,RESIDENCE,,970000.0
60/17 Uriarra Road,Queanbeyan,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2022-12-08T00:00:00,2023-01-19,RESIDENCE,,320000.0
4/1 Mowatt Street,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,,2023-01-19,,,0.0
46 Percival Road,Googong,2620,HOUSE,315,,5,3,2,715.0,White Rhino Property Googong-Queanbeyan-Jerrabomberra,2022-07-13T00:00:00,2022-12-07T00:00:00,2023-01-18,RESIDENCE,,1400000.0
39 Cunningham Street,Karabar,2620,N/A,N/A,N/A,N/A,N/A,N/A,871.0,N/A,,2022-12-21T00:00:00,2023-01-18,RESIDENCE,,1400000.0
1 McLean Street,Googong,2620,HOUSE,201,,4,2,2,492.0,Belle Property Queanbeyan,2022-07-28T00:00:00,2022-12-08T00:00:00,2023-01-18,RESIDENCE,,915000.0
4/39 Thurralilly Street,Queanbeyan East,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2022-11-25T00:00:00,2023-01-17,RESIDENCE,,269000.0
51 Mary Street,Googong,2620,N/A,N/A,N/A,N/A,N/A,N/A,2342.0,N/A,,,2023-01-17,,,0.0
111 Cooma Street,Karabar,2620,N/A,N/A,N/A,N/A,N/A,N/A,716.0,N/A,,2022-12-02T00:00:00,2023-01-16,RESIDENCE,,645000.0
2/10 Hakea Street,Karabar,2620,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2022-12-02T00:00:00,2023-01-16,RESIDENCE,,540000.0
