AddressLine,Suburb,PostCode,PropertyType,BuildingSize,EER,BedRooms,Bathroosm,Parking,BlockSize,AgencyName,ListingDate,ContractDate,TransferDate,Purpose,UV_Value,TranserAmount
23 Foxall Street,Holder,2611,HOUSE,258,5.5,4,2,2,724.0,Blackshaw Weston Creek & Molonglo,2023-02-08T00:00:00,2023-02-08T00:00:00,,,610000.0,1450000.0
8 Wyangala Street,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,716.0,N/A,,2022-11-19T00:00:00,2023-02-07,SINGLE RESIDENTIAL DWELLING,,0.0
19 Titheradge Place,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,1288.0,N/A,,2022-11-19T00:00:00,2023-02-07,SINGLE RESIDENTIAL DWELLING,,1915000.0
6 Craydon Place,Chapman,2611,HOUSE,213,3,4,2,2,1630.0,Hayman Partners,2022-12-01T00:00:00,2022-12-09T00:00:00,2023-02-07,SINGLE RESIDENTIAL DWELLING,1134000.0,1600000.0
3/5 Mokoan Place,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,1485.0,N/A,,2021-04-13T00:00:00,2023-02-07,MULTIPLE UNIT DWELLING,,1200000.0
2/5 Mokoan Place,Duffy,2611,TOWNHOUSE,,7,4,2,2,1485.0,Morrell Property,2021-06-24T00:00:00,2022-03-17T00:00:00,2023-02-06,MULTIPLE UNIT DWELLING,,1250000.0
10 Morrell Place,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,1111.0,N/A,,2022-10-27T00:00:00,2023-02-06,SINGLE RESIDENTIAL DWELLING,,0.0
19 Embley Street,Holder,2611,HOUSE,251,2.5,4,3,3,717.0,home.byholly,2022-11-03T00:00:00,2022-11-25T00:00:00,2023-02-06,FOR RESIDENTIAL PURPOSES ONLY,676000.0,1030000.0
44 McInnes Street,Weston,2611,HOUSE,102,0,3,1,2,770.0,Cream Residential,2022-12-08T00:00:00,2022-12-15T00:00:00,2023-02-06,SINGLE RESIDENTIAL DWELLING,712000.0,885000.0
32A Coane Street,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,2023-02-04T11:00:00,,,,
49 Nangor Street,Waramanga,2611,HOUSE,209,4,5,3,1,718.0,HIVE Property,2022-10-13T00:00:00,2022-10-28T00:00:00,2023-02-02,SINGLE RESIDENTIAL DWELLING,701000.0,1325000.0
19 Reveley Crescent,Stirling,2611,N/A,N/A,N/A,N/A,N/A,N/A,770.0,N/A,,2020-12-03T00:00:00,2023-02-02,SINGLE RESIDENTIAL DWELLING,,710000.0
14/5 Hyndes Crescent,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,9995.0,N/A,,2022-12-08T00:00:00,2023-02-02,MULTIPLE UNIT DWELLING,,602500.0
2 Hertz Place,Chapman,2611,HOUSE,,0.5,4,2,2,1362.0,Luton Properties Manuka,2022-11-03T00:00:00,2022-11-26T00:00:00,2023-02-01,SINGLE RESIDENTIAL DWELLING,913000.0,1215000.0
9 Moogerah Street,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,781.0,N/A,,2022-08-01T00:00:00,2023-02-01,SINGLE RESIDENTIAL DWELLING,,0.0
80 Spowers Circuit,Holder,2611,HOUSE,133,1,3,1,2,910.0,Blackshaw Weston Creek & Molonglo,2022-11-16T00:00:00,2022-12-10T00:00:00,2023-01-31,SINGLE RESIDENTIAL DWELLING,672000.0,905000.0
32 Maranboy Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,715.0,N/A,,2023-01-25T00:00:00,2023-01-30,SINGLE RESIDENTIAL DWELLING,,12000.0
1 Tinaroo Place,Duffy,2611,HOUSE,146,4,4,2,1,1006.0,Luton Properties Weston Creek and Molonglo Valley,2022-10-31T00:00:00,2022-11-18T00:00:00,2023-01-30,SINGLE RESIDENTIAL DWELLING,804000.0,1100000.0
15/22 Namatjira Drive,Weston,2611,TOWNHOUSE,154,1.5,4,2,2,13835.0,The Property Collective,2022-10-13T00:00:00,2022-11-16T00:00:00,2023-01-30,MULTIPLE UNIT DWELLING,,830000.0
3 Eildon Place,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,635.0,N/A,,2022-11-19T00:00:00,2023-01-27,SINGLE RESIDENTIAL DWELLING,,895000.0
73 Blackwood Terrace,Holder,2611,HOUSE,132,3.5,3,1,2,682.0,Hayman Partners,2022-10-27T00:00:00,2022-11-19T00:00:00,2023-01-27,SINGLE RESIDENTIAL DWELLING,719000.0,825000.0
33 Eppalock Street,Duffy,2611,HOUSE,204,2.5,4,2,2,805.0,VERV Property,2022-10-27T00:00:00,2022-12-21T00:00:00,2023-01-27,SINGLE RESIDENTIAL DWELLING,765000.0,960000.0
64/177 Badimara Street,Fisher,2611,RETIREMENT_VILLAGE,0,5.5,2,1,1,34419.0,LJ Hooker Dickson,2022-10-12T00:00:00,2022-12-16T00:00:00,2023-01-27,SELF CARE UNITS FOR AGED PERSONS,,420000.0
8 Tantangara Street,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,692.0,N/A,,2022-09-06T00:00:00,2023-01-27,SINGLE RESIDENTIAL DWELLING,,0.0
6 Gavin Place,Chapman,2611,HOUSE,,4,2,1,2,327.0,HIVE Property,2022-11-07T00:00:00,2022-12-08T00:00:00,2023-01-25,SINGLE RESIDENTIAL DWELLING,525000.0,795000.0
6 Geoff Bardon Street,Weston,2611,HOUSE,295,5,4,3,2,605.0,Hayman Partners,2022-09-15T00:00:00,2022-11-04T00:00:00,2023-01-24,SINGLE RESIDENTIAL DWELLING,766000.0,1450000.0
10 Nealie Place,Rivett,2611,HOUSE,,4,4,2,2,934.0,Bluebell Living,2022-11-29T00:00:00,2023-01-05T00:00:00,2023-01-24,SINGLE RESIDENTIAL DWELLING,616000.0,950000.0
44B Kalgoorlie Crescent,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,497.0,N/A,,2022-11-03T00:00:00,2023-01-24,SINGLE RESIDENTIAL DWELLING,,0.0
24 Hopkins Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,721.0,N/A,,2022-08-12T00:00:00,2023-01-23,SINGLE RESIDENTIAL DWELLING,,0.0
15 Gritten Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,758.0,N/A,,2022-10-02T00:00:00,2023-01-23,SINGLE RESIDENTIAL DWELLING,,0.0
10 Fizelle Place,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,694.0,N/A,,2022-02-22T00:00:00,2023-01-23,SINGLE RESIDENTIAL DWELLING,,510000.0
49 Burrendong Street,Duffy,2611,HOUSE,,4.5,3,2,2,906.0,Bertram Ellis,2022-11-16T00:00:00,2022-12-03T00:00:00,2023-01-20,SINGLE RESIDENTIAL DWELLING,713000.0,985000.0
30 Calder Crescent,Holder,2611,HOUSE,,3,6,2,2,858.0,VERV Property,2022-11-17T00:00:00,2022-12-06T00:00:00,2023-01-20,SINGLE RESIDENTIAL DWELLING,679000.0,1200000.0
3 Maranboy Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,755.0,N/A,,2022-09-29T00:00:00,2023-01-20,SINGLE RESIDENTIAL DWELLING,,850000.0
10 Eungella Street,Duffy,2611,HOUSE,138,6,3,2,2,727.0,Luton Properties Weston Creek and Molonglo Valley,2022-11-03T00:00:00,2022-11-23T00:00:00,2023-01-20,SINGLE RESIDENTIAL DWELLING,713000.0,1152000.0
10 Rowallan Place,Duffy,2611,HOUSE,104,2,3,1,2,1290.0,Luton Properties Tuggeranong,2022-09-01T00:00:00,2022-09-24T00:00:00,2023-01-19,SINGLE RESIDENTIAL DWELLING,803000.0,930000.0
6 Pitt Place,Holder,2611,HOUSE,,2,5,2,0,856.0,Blue Property Marketing,2022-09-29T00:00:00,2022-11-23T00:00:00,2023-01-19,SINGLE RESIDENTIAL DWELLING,745000.0,990000.0
35 Darwinia Terrace,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,852.0,N/A,,2022-11-30T00:00:00,2023-01-19,SINGLE RESIDENTIAL DWELLING,,0.0
96 Darwinia Terrace,Chapman,2611,HOUSE,0,3.5,5,3,2,989.0,Capital Residential,2022-10-31T00:00:00,2022-11-14T00:00:00,2023-01-19,SINGLE RESIDENTIAL DWELLING,743000.0,1451000.0
10 Clermont Street,Fisher,2611,HOUSE,,2,4,2,3,889.0,Michael Potter Real Estate,2015-01-21T00:00:00,2015-04-24T00:00:00,2023-01-18,SINGLE RESIDENTIAL DWELLING,361000.0,565000.0
1 Marmion Place,Stirling,2611,N/A,N/A,N/A,N/A,N/A,N/A,739.0,N/A,,2022-12-02T00:00:00,2023-01-18,SINGLE RESIDENTIAL DWELLING,,815000.0
1/1 Avoca Place,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,456.0,N/A,,2022-12-07T00:00:00,2023-01-18,MULTIPLE UNIT DWELLING,,475000.0
10 Clermont Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,889.0,N/A,,2004-09-03T00:00:00,2023-01-18,SINGLE RESIDENTIAL DWELLING,,379000.0
34 Burdekin Street,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,904.0,N/A,,2022-11-05T00:00:00,2023-01-18,SINGLE RESIDENTIAL DWELLING,,1355000.0
14 Rowell Place,Weston,2611,HOUSE,164,0,3,2,2,860.0,Belle Property Canberra,2022-11-04T00:00:00,2022-11-17T00:00:00,2023-01-18,SINGLE RESIDENTIAL DWELLING,730000.0,975000.0
93 Hilder Street,Weston,2611,HOUSE,,4,3,1,3,1585.0,Blackshaw Manuka,2022-10-27T00:00:00,2022-11-18T00:00:00,2023-01-18,SINGLE RESIDENTIAL DWELLING,822000.0,970000.0
11 Ligar Place,Holder,2611,HOUSE,,0,4,2,1,999.0,Distinct,2022-12-15T00:00:00,2022-11-04T00:00:00,2023-01-18,SINGLE RESIDENTIAL DWELLING,787000.0,1260000.0
40 Rossarden Street,Fisher,2611,HOUSE,162,1.5,3,2,2,780.0,Hayman Partners,2022-09-15T00:00:00,2022-11-20T00:00:00,2023-01-18,SINGLE RESIDENTIAL DWELLING,730000.0,920500.0
110 Streeton Drive,Rivett,2611,HOUSE,186,1,4,2,2,878.0,Luton Properties Weston Creek and Molonglo Valley,2022-11-03T00:00:00,2022-12-12T00:00:00,2023-01-17,SINGLE RESIDENTIAL DWELLING,669000.0,875000.0
5 Ligar Place,Holder,2611,N/A,N/A,N/A,N/A,N/A,N/A,753.0,N/A,,2022-11-17T00:00:00,2023-01-17,SINGLE RESIDENTIAL DWELLING,,0.0
4 Howarth Place,Chapman,2611,HOUSE,245,0,5,3,2,904.0,Morrissey Property,2022-10-06T00:00:00,2022-10-29T00:00:00,2023-01-17,SINGLE RESIDENTIAL DWELLING,1012000.0,1347500.0
39 Kallara Close,Duffy,2611,HOUSE,,1.5,4,2,3,876.0,Edge Sam Buchanan,2022-08-09T00:00:00,2022-09-27T00:00:00,2023-01-16,SINGLE RESIDENTIAL DWELLING,706000.0,1190000.0
13 Cobar Place,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,1811.0,N/A,,2022-10-08T00:00:00,2023-01-13,SINGLE RESIDENTIAL DWELLING,,1600000.0
146 Kalgoorlie Crescent,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,768.0,N/A,,2022-11-22T00:00:00,2023-01-12,SINGLE RESIDENTIAL DWELLING,,800000.0
18 Salsola Street,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,852.0,N/A,,2022-10-22T00:00:00,2023-01-12,SINGLE RESIDENTIAL DWELLING,,975000.0
13 Morrell Place,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,1084.0,N/A,,2021-09-26T00:00:00,2023-01-11,SINGLE RESIDENTIAL DWELLING,,0.0
14 Tauchert Street,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,1078.0,N/A,,2022-08-25T00:00:00,2023-01-11,SINGLE RESIDENTIAL DWELLING,,0.0
4 Brewster Place,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,873.0,N/A,,2022-06-12T00:00:00,2023-01-11,SINGLE RESIDENTIAL DWELLING,,0.0
22/18 Glenmaggie Street,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,8005.0,N/A,,2022-11-22T00:00:00,2023-01-11,MULTIPLE UNIT DWELLING,,375500.0
3 Salsola Street,Rivett,2611,HOUSE,94,2,3,1,1,904.0,Luton Properties Weston Creek and Molonglo Valley,2022-09-29T00:00:00,2022-10-20T00:00:00,2023-01-10,SINGLE RESIDENTIAL DWELLING,684000.0,920000.0
8 Hassell Place,Stirling,2611,N/A,N/A,N/A,N/A,N/A,N/A,1285.0,N/A,,2021-08-22T00:00:00,2023-01-10,SINGLE RESIDENTIAL DWELLING,,0.0
6 Nullagine Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,812.0,N/A,,2022-11-10T00:00:00,2023-01-09,SINGLE RESIDENTIAL DWELLING,,1220000.0
89/177 Badimara Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,34419.0,N/A,,2022-07-26T00:00:00,2023-01-09,SELF CARE UNITS FOR AGED PERSONS,,0.0
2/1 Evergood Close,Weston,2611,TOWNHOUSE,90,2,2,1,1,9743.0,Edge Rhonda Coleman,2022-10-10T00:00:00,2022-11-15T00:00:00,2023-01-09,MULTIPLE UNIT DWELLING,,695000.0
4 Morrell Place,Rivett,2611,HOUSE,192,2,5,2,2,780.0,Agent Team Canberra,2022-10-06T00:00:00,2022-11-18T00:00:00,2022-12-23,SINGLE RESIDENTIAL DWELLING,582000.0,950000.0
6 Backler Place,Weston,2611,TOWNHOUSE,99,2,2,1,2,563.0,Bertram Ellis,2022-11-30T00:00:00,2022-12-22T00:00:00,,,570000.0,760000.0
6 Frayne Place,Stirling,2611,HOUSE,174,2,4,2,3,725.0,Luton Properties Weston Creek and Molonglo Valley,2022-10-28T00:00:00,2022-11-19T00:00:00,2022-12-22,SINGLE RESIDENTIAL DWELLING,698000.0,893000.0
6 Conder Street,Weston,2611,HOUSE,117,2,3,1,1,314.0,MARQ Property,2022-12-01T00:00:00,2022-12-22T00:00:00,,,,711000.0
36 Yanda Street,Waramanga,2611,HOUSE,124,1,3,1,1,684.0,Hayman Partners,2022-10-06T00:00:00,2022-10-29T00:00:00,2022-12-21,SINGLE RESIDENTIAL DWELLING,678000.0,1010000.0
68 Doyle Terrace,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,871.0,N/A,,2022-10-14T00:00:00,2022-12-21,SINGLE RESIDENTIAL DWELLING,,1110000.0
30 Fullwood Street,Weston,2611,HOUSE,,4,5,3,3,870.0,Michael Potter Real Estate,2022-07-14T00:00:00,2022-11-18T00:00:00,2022-12-20,SINGLE RESIDENTIAL DWELLING,705000.0,1080000.0
4/18 Glenmaggie Street,Duffy,2611,APARTMENT,,3.5,2,1,1,8005.0,The Property Collective,2022-10-21T00:00:00,2022-11-10T00:00:00,2022-12-20,MULTIPLE UNIT DWELLING,115937.0,370000.0
64/177 Badimara Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,34419.0,N/A,,2022-02-13T00:00:00,2022-12-20,SELF CARE UNITS FOR AGED PERSONS,,0.0
20 Fremantle Drive,Stirling,2611,HOUSE,105,1,3,1,4,663.0,Belle Property Canberra,2022-09-02T00:00:00,2022-11-09T00:00:00,2022-12-19,SINGLE RESIDENTIAL DWELLING,659000.0,775000.0
28 Adinda Street,Waramanga,2611,HOUSE,125,2,3,2,2,630.0,Independent Woden,2022-09-02T00:00:00,2022-11-18T00:00:00,2022-12-19,SINGLE RESIDENTIAL DWELLING,632000.0,880000.0
11 Rapanea Street,Rivett,2611,HOUSE,109,3,3,1,2,884.0,Hayman Partners,2022-10-20T00:00:00,2022-10-26T00:00:00,2022-12-19,SINGLE RESIDENTIAL DWELLING,666000.0,840000.0
10 Salvado Place,Stirling,2611,HOUSE,143,4,3,2,2,1032.0,Luton Properties Weston Creek and Molonglo Valley,2022-10-20T00:00:00,2022-10-28T00:00:00,2022-12-19,SINGLE RESIDENTIAL DWELLING,920000.0,1130000.0
41 Williamson Street,Holder,2611,HOUSE,143,3,4,2,2,776.0,Luton Properties Weston Creek and Molonglo Valley,2022-09-01T00:00:00,2022-09-24T00:00:00,2022-12-19,SINGLE RESIDENTIAL DWELLING,643000.0,1050000.0
15/32 Bunbury Street,Stirling,2611,TOWNHOUSE,,1.5,3,1,2,28007.0,Independent Our Team,2022-11-17T00:00:00,2022-11-29T00:00:00,2022-12-19,MULTIPLE UNIT DWELLING,,780000.0
103 Perry Drive,Chapman,2611,HOUSE,173,1.5,4,2,6,1163.0,Ray White Canberra ,2022-09-15T00:00:00,2022-11-14T00:00:00,2022-12-19,SINGLE RESIDENTIAL DWELLING,905000.0,1060000.0
9-11 Waramanga Place,Waramanga,2611,N/A,N/A,N/A,N/A,N/A,N/A,301.0,N/A,,2022-11-09T00:00:00,2022-12-19,"RETAIL;PERS-SERVICE,EAT & DRINK ESTAB.",,1100000.0
30 Yiman Street,Waramanga,2611,N/A,N/A,N/A,N/A,N/A,N/A,694.0,N/A,,2022-11-18T00:00:00,2022-12-16,SINGLE RESIDENTIAL DWELLING,,810000.0
55 Kallara Close,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,748.0,N/A,,2022-08-31T00:00:00,2022-12-16,SINGLE RESIDENTIAL DWELLING,,0.0
16 Isherwood Street,Weston,2611,HOUSE,,4.5,6,5,3,283.0,The Agency Canberra,2022-08-01T00:00:00,2022-10-14T00:00:00,2022-12-16,SINGLE RESIDENTIAL DWELLING,550000.0,1335000.0
31 Rafferty Street,Chapman,2611,HOUSE,281,2,5,2,3,1141.0,HIVE Property,2022-11-17T00:00:00,2022-12-16T00:00:00,,,801000.0,1600000.0
96 Namatjira Drive,Stirling,2611,HOUSE,140,2,4,2,2,755.0,Luton Properties Weston Creek and Molonglo Valley,2022-09-16T00:00:00,2022-10-08T00:00:00,2022-12-16,SINGLE RESIDENTIAL DWELLING,672000.0,892500.0
16 Collingridge Street,Weston,2611,HOUSE,0,2,5,2,2,769.0,LJ Hooker Woden/Weston,2022-10-14T00:00:00,2022-10-29T00:00:00,2022-12-16,SINGLE RESIDENTIAL DWELLING,757000.0,1385000.0
7 Backler Place,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,398.0,N/A,,2022-11-24T00:00:00,2022-12-15,MEDIUM DENSITY DWELLING,,750000.0
21 Nullagine Street,Fisher,2611,HOUSE,209,2,4,3,2,919.0,Independent Woden,2022-09-30T00:00:00,2022-10-22T00:00:00,2022-12-15,SINGLE RESIDENTIAL DWELLING,825000.0,1220000.0
26 Stapylton Street,Holder,2611,HOUSE,243,2,4,3,2,765.0,Ray White Canberra ,2022-10-07T00:00:00,2022-10-12T00:00:00,2022-12-15,SINGLE RESIDENTIAL DWELLING,670000.0,1300000.0
235 Badimara Street,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,1079.0,N/A,,2022-11-15T00:00:00,2022-12-15,SINGLE RESIDENTIAL DWELLING,,1170000.0
23 Galibal Street,Waramanga,2611,N/A,N/A,N/A,N/A,N/A,N/A,778.0,N/A,,2018-06-19T00:00:00,2022-12-15,SINGLE RESIDENTIAL DWELLING,,0.0
26 Pavonia Street,Rivett,2611,HOUSE,168,4.5,4,2,2,503.0,Luton Properties Weston Creek and Molonglo Valley,2022-11-03T00:00:00,2022-12-15T00:00:00,,,,930000.0
61 Somerset Street,Duffy,2611,HOUSE,362,4.5,5,3,4,694.0,Hayman Partners,2022-10-13T00:00:00,2022-11-05T00:00:00,2022-12-14,SINGLE RESIDENTIAL DWELLING,807000.0,1850000.0
8 Wittenoom Crescent,Stirling,2611,N/A,N/A,N/A,N/A,N/A,N/A,947.0,N/A,,2018-12-29T00:00:00,2022-12-14,SINGLE RESIDENTIAL DWELLING,,0.0
1/2 Bellette Street,Weston,2611,TOWNHOUSE,99,6,2,2,2,2584.0,Luton Properties Weston Creek and Molonglo Valley,2022-10-06T00:00:00,2022-10-29T00:00:00,2022-12-13,MULTIPLE UNIT DWELLING,2600000.0,731000.0
146 Namatjira Drive,Chapman,2611,HOUSE,,2,4,2,0,955.0,Paul & Robyn Sutton Properties,2022-10-07T00:00:00,2022-10-21T00:00:00,2022-12-13,SINGLE RESIDENTIAL DWELLING,597000.0,1000000.0
17 Hyndes Crescent,Holder,2611,TOWNHOUSE,,3.7,2,1,2,,Edge Real Estate,2022-11-18T00:00:00,2022-12-09T00:00:00,,,,800000.0
134 Burrinjuck Crescent,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,928.0,N/A,,2021-09-24T00:00:00,2022-12-07,SINGLE RESIDENTIAL DWELLING,,0.0
10 Clermont Street,Fisher,2611,HOUSE,145,2,4,2,3,889.0,Hayman Partners,2022-08-25T00:00:00,2022-09-06T00:00:00,2022-12-06,SINGLE RESIDENTIAL DWELLING,685000.0,1230000.0
8/5 Tristania Street,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,10408.0,N/A,,2022-10-19T00:00:00,2022-12-06,MULTIPLE UNIT DWELLING,,607000.0
5 Serpentine Street,Duffy,2611,HOUSE,211,2.5,5,2,3,725.0,LJ Hooker Kippax,2022-09-30T00:00:00,2022-10-28T00:00:00,2022-12-06,SINGLE RESIDENTIAL DWELLING,622000.0,1230000.0
2/24 Bunny Street,Weston,2611,HOUSE,,5.5,4,2,2,,HIVE Property,2022-10-06T00:00:00,2022-12-06T00:00:00,,,,1530000.0
13 Cordeaux Street,Duffy,2611,HOUSE,135,1,4,2,2,679.0,Hayman Partners,2022-09-22T00:00:00,2022-10-28T00:00:00,2022-12-05,SINGLE RESIDENTIAL DWELLING - DUAL OCC,752000.0,1030000.0
21 Yiman Street,Waramanga,2611,HOUSE,228,1,4,1,1,899.0,MARQ Property,2022-07-13T00:00:00,2022-08-30T00:00:00,2022-12-05,SINGLE RESIDENTIAL DWELLING,735000.0,1155000.0
4 Tuart Place,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,541.0,N/A,,2022-11-04T00:00:00,2022-12-05,SINGLE RESIDENTIAL DWELLING - DUAL OCC,,711000.0
7/8 Glenmaggie Street,Duffy,2611,N/A,N/A,N/A,N/A,N/A,N/A,6730.0,N/A,,2022-11-01T00:00:00,2022-12-05,MULTIPLE UNIT DWELLING,,810000.0
331 Hindmarsh Drive,Rivett,2611,HOUSE,,2.5,4,2,2,952.0,Independent Woden,2022-07-01T00:00:00,2022-10-21T00:00:00,2022-12-01,SINGLE RESIDENTIAL DWELLING,668000.0,880000.0
29 Clermont Street,Fisher,2611,HOUSE,164,0,3,2,2,725.0,The Property Collective,2022-10-12T00:00:00,2022-10-25T00:00:00,2022-12-01,SINGLE RESIDENTIAL DWELLING,731000.0,1200000.0
30 Meldrum Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,781.0,N/A,,2022-04-30T00:00:00,2022-12-01,SINGLE RESIDENTIAL DWELLING,,0.0
3 Folingsby Street,Weston,2611,HOUSE,149,1,4,2,1,884.0,Hayman Partners,2022-09-15T00:00:00,2022-10-08T00:00:00,2022-11-30,SINGLE RESIDENTIAL DWELLING,698000.0,1090000.0
9 Woralul Street,Waramanga,2611,HOUSE,,4,3,1,0,731.0,Independent Inner North & City,2022-07-22T00:00:00,2022-10-24T00:00:00,2022-11-30,SINGLE RESIDENTIAL DWELLING - DUAL OCC,701000.0,790000.0
35 Wyangala Street,Duffy,2611,HOUSE,140,1,4,2,2,827.0,McIntyre Property,2022-09-16T00:00:00,2022-10-08T00:00:00,2022-11-29,SINGLE RESIDENTIAL DWELLING,674000.0,1015000.0
2 Banvard Place,Chapman,2611,HOUSE,,6,4,2,1,791.0,home.byholly,2022-09-08T00:00:00,2022-10-06T00:00:00,2022-11-29,SINGLE RESIDENTIAL DWELLING,710000.0,1190000.0
51 Buvelot Street,Weston,2611,HOUSE,157,1.5,4,3,4,928.0,Belle Property Canberra,2022-06-23T00:00:00,2022-09-24T00:00:00,2022-11-29,SINGLE RESIDENTIAL DWELLING,874000.0,1290000.0
8/32 Bunbury Street,Stirling,2611,TOWNHOUSE,,3,3,1,2,28007.0,Luton Properties Manuka,2022-09-23T00:00:00,2022-10-22T00:00:00,2022-11-29,MULTIPLE UNIT DWELLING,,885000.0
8 Wittenoom Crescent,Stirling,2611,N/A,N/A,N/A,N/A,N/A,N/A,947.0,N/A,,2022-05-12T00:00:00,2022-11-28,SINGLE RESIDENTIAL DWELLING,,0.0
20 Rivers Street,Weston,2611,HOUSE,109,1,4,1,1,904.0,Luton Properties Weston Creek and Molonglo Valley,2022-10-04T00:00:00,2022-10-15T00:00:00,2022-11-28,SINGLE RESIDENTIAL DWELLING,658000.0,902000.0
4 Sully Place,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,448.0,N/A,,2022-07-07T00:00:00,2022-11-28,SINGLE RESIDENTIAL DWELLING,,0.0
12 Burgan Place,Rivett,2611,N/A,N/A,N/A,N/A,N/A,N/A,655.0,N/A,,2022-10-21T00:00:00,2022-11-28,SINGLE RESIDENTIAL DWELLING,,1100000.0
23 Galibal Street,Waramanga,2611,HOUSE,108,1.5,3,1,1,778.0,Irwin Property,2022-08-15T00:00:00,2022-09-08T00:00:00,2022-11-28,SINGLE RESIDENTIAL DWELLING,735000.0,870000.0
6 Frayne Place,Stirling,2611,N/A,N/A,N/A,N/A,N/A,N/A,725.0,N/A,,2022-05-27T00:00:00,2022-11-28,SINGLE RESIDENTIAL DWELLING,,0.0
4 Hibiscus Crescent,Rivett,2611,HOUSE,113,1.5,3,1,1,669.0,The Property Collective,2022-08-11T00:00:00,2022-08-27T00:00:00,2022-11-25,SINGLE RESIDENTIAL DWELLING,543000.0,825000.0
5 Faulkner Place,Chapman,2611,HOUSE,216,3,4,2,2,806.0,Hayman Partners,2022-06-30T00:00:00,2022-08-18T00:00:00,2022-11-25,SINGLE RESIDENTIAL DWELLING,888000.0,1400000.0
14 Chevalier Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,862.0,N/A,,2020-10-23T00:00:00,2022-11-25,SINGLE RESIDENTIAL DWELLING,,0.0
22/32 Bunbury Street,Stirling,2611,N/A,N/A,N/A,N/A,N/A,N/A,28007.0,N/A,,2022-11-10T00:00:00,2022-11-25,MULTIPLE UNIT DWELLING,,570000.0
14 Chevalier Street,Weston,2611,HOUSE,113,3.5,3,1,1,862.0,The Property Collective,2022-09-01T00:00:00,2022-10-14T00:00:00,2022-11-25,SINGLE RESIDENTIAL DWELLING,741000.0,950000.0
3/59 Kalgoorlie Crescent,Fisher,2611,TOWNHOUSE,168,5.5,4,2,2,1681.0,Belle Property Canberra,2022-08-18T00:00:00,2022-09-05T00:00:00,2022-11-25,MULTIPLE UNIT DWELLING,,1050000.0
20/1 Evergood Close,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,9743.0,N/A,,2022-06-29T00:00:00,2022-11-23,MULTIPLE UNIT DWELLING,,817000.0
34 Kambalda Crescent,Fisher,2611,N/A,N/A,N/A,N/A,N/A,N/A,773.0,N/A,,2022-08-02T00:00:00,2022-11-23,SINGLE RESIDENTIAL DWELLING,,0.0
31 Collingridge Street,Weston,2611,N/A,N/A,N/A,N/A,N/A,N/A,833.0,N/A,,2022-10-04T00:00:00,2022-11-23,SINGLE RESIDENTIAL DWELLING,,1360000.0
2/3 Tudawalli Place,Chapman,2611,N/A,N/A,N/A,N/A,N/A,N/A,1344.0,N/A,,2022-10-11T00:00:00,2022-11-23,MULTIPLE UNIT DWELLING,,2270000.0
32B Carbeen Street,Rivett,2611,HOUSE,160,5.5,4,2,2,,Belle Property Canberra,2022-11-04T00:00:00,2022-11-23T00:00:00,,,,1010000.0
